Timestamp,Datetime,Candle,Open,High,Low,Close
1439251200.0,2015-08-10T20:00:00,1d,269.76927,273.88,262.49,266.84753
1439337600.0,2015-08-11T20:00:00,1d,266.84753,270.0,260.0,270.0
1439424000.0,2015-08-12T20:00:00,1d,270.0,270.0,265.48598,267.0254
1439510400.0,2015-08-13T20:00:00,1d,267.0254,268.0,261.6437,265.19999
1439596800.0,2015-08-14T20:00:00,1d,265.19999,270.0,262.00638,268.0
1439683200.0,2015-08-15T20:00:00,1d,268.0,269.21723,265.22,265.22
1439769600.0,2015-08-16T20:00:00,1d,265.22,270.0,257.0064,260.41942
1439856000.0,2015-08-17T20:00:00,1d,260.41942,263.12,257.5721,258.6391
1439942400.0,2015-08-18T20:00:00,1d,258.6391,259.93483,188.10761,223.00277
1440028800.0,2015-08-19T20:00:00,1d,223.00277,245.0,204.39327,230.084
1440115200.0,2015-08-20T20:00:00,1d,230.084,238.70954,229.0338,236.8741
1440201600.0,2015-08-21T20:00:00,1d,236.8741,238.70966,232.61804,234.28494
1440288000.0,2015-08-22T20:00:00,1d,234.28494,235.31862,223.09997,231.99031
1440374400.0,2015-08-23T20:00:00,1d,231.99031,232.37909,226.07,228.13041
1440460800.0,2015-08-24T20:00:00,1d,228.13041,227.19522,209.78753,212.70097
1440547200.0,2015-08-25T20:00:00,1d,212.70097,235.98998,204.01,224.49439
1440633600.0,2015-08-26T20:00:00,1d,224.49439,243.3788,223.11341,226.38149
1440720000.0,2015-08-27T20:00:00,1d,226.38149,233.0,225.30789,226.011
1440806400.0,2015-08-28T20:00:00,1d,226.011,237.9801,222.5718,232.6416
1440892800.0,2015-08-29T20:00:00,1d,232.6416,234.97411,228.95384,230.77732
1440979200.0,2015-08-30T20:00:00,1d,230.77732,233.10008,226.67792,228.95377
1441065600.0,2015-08-31T20:00:00,1d,228.95377,233.51,225.9989,230.92
1441152000.0,2015-09-01T20:00:00,1d,230.92,231.12,226.87,229.49
1441238400.0,2015-09-02T20:00:00,1d,229.49,232.99117,226.81932,230.04
1441324800.0,2015-09-03T20:00:00,1d,230.04,231.13283,226.17,226.9388
1441411200.0,2015-09-04T20:00:00,1d,226.9388,231.79,226.55001,231.01
1441497600.0,2015-09-05T20:00:00,1d,231.01,236.9999,230.24725,236.3209
1441584000.0,2015-09-06T20:00:00,1d,236.3209,243.37667,237.0,241.98999
1441670400.0,2015-09-07T20:00:00,1d,241.98999,242.7792,239.13181,241.07
1441756800.0,2015-09-08T20:00:00,1d,241.07,246.51,240.35,243.2677
1441843200.0,2015-09-09T20:00:00,1d,243.2677,244.9708,238.18137,239.01
1441929600.0,2015-09-10T20:00:00,1d,239.01,240.4586,236.99,238.1631
1442102400.0,2015-09-12T20:00:00,1d,239.44,241.6,233.67,235.78
1442188800.0,2015-09-13T20:00:00,1d,235.5114,236.96,228.68,230.0
1442275200.0,2015-09-14T20:00:00,1d,230.0,232.638,226.32,230.6536
1442361600.0,2015-09-15T20:00:00,1d,230.6536,232.32408,228.6,230.79411
1442448000.0,2015-09-16T20:00:00,1d,229.35,232.2,226.91,229.08476
1442534400.0,2015-09-17T20:00:00,1d,229.99,236.0,227.88,233.37
1442620800.0,2015-09-18T20:00:00,1d,232.78,235.49998,231.92,232.851
1442707200.0,2015-09-19T20:00:00,1d,231.62637,233.29,230.0,231.61
1442793600.0,2015-09-20T20:00:00,1d,230.17,231.97,230.17,231.44
1442880000.0,2015-09-21T20:00:00,1d,230.0,231.49,226.95,227.171
1442966400.0,2015-09-22T20:00:00,1d,226.3,233.85818,223.1,228.62859
1443052800.0,2015-09-23T20:00:00,1d,230.36137,231.07552,228.23299,230.24
1443139200.0,2015-09-24T20:00:00,1d,229.71,234.995,229.71,231.7824
1443225600.0,2015-09-25T20:00:00,1d,233.463,237.2,232.35515,236.0
1443312000.0,2015-09-26T20:00:00,1d,234.01,235.77547,233.46,233.49
1443398400.0,2015-09-27T20:00:00,1d,233.13,234.0,230.62,231.0185
1443484800.0,2015-09-28T20:00:00,1d,233.996,239.97,233.996,238.488
1443571200.0,2015-09-29T20:00:00,1d,238.05,240.0,235.0046,238.01962
1443657600.0,2015-09-30T20:00:00,1d,236.04,237.91998,235.00002,236.0
1443744000.0,2015-10-01T20:00:00,1d,235.6,238.0,234.58813,237.8
1443830400.0,2015-10-02T20:00:00,1d,236.46,239.85654,236.42883,236.42883
1443916800.0,2015-10-03T20:00:00,1d,236.48,238.8,236.46,238.8
1444003200.0,2015-10-04T20:00:00,1d,238.0,239.94586,237.6,238.96704
1444089600.0,2015-10-05T20:00:00,1d,237.634,240.44218,237.16402,239.48001
1444176000.0,2015-10-06T20:00:00,1d,240.26001,248.38998,239.72002,244.53
1444262400.0,2015-10-07T20:00:00,1d,246.0,247.2,234.55,241.21889
1444348800.0,2015-10-08T20:00:00,1d,243.646,244.73,233.0,242.7
1444435200.0,2015-10-09T20:00:00,1d,242.52,244.87149,241.74515,242.72
1444521600.0,2015-10-10T20:00:00,1d,243.55005,245.64005,243.21004,245.64005
1444608000.0,2015-10-11T20:00:00,1d,245.70007,247.12,245.05544,245.11008
1444694400.0,2015-10-12T20:00:00,1d,246.689,247.11,244.00006,245.61063
1444780800.0,2015-10-13T20:00:00,1d,245.2844,249.51,244.01,249.0
1444867200.0,2015-10-14T20:00:00,1d,249.99998,253.6601,241.0,253.638
1444953600.0,2015-10-15T20:00:00,1d,254.0,255.0,251.86005,253.5587
1445040000.0,2015-10-16T20:00:00,1d,254.27414,268.50766,253.00002,258.0
1445126400.0,2015-10-17T20:00:00,1d,260.9701,270.99942,260.9701,268.54
1445212800.0,2015-10-18T20:00:00,1d,265.2,267.61,251.0,252.50098
1445299200.0,2015-10-19T20:00:00,1d,258.86,265.734,258.86,264.06003
1445385600.0,2015-10-20T20:00:00,1d,264.99164,270.0,264.0,270.0
1445472000.0,2015-10-21T20:00:00,1d,268.9531,270.73996,264.57,266.59314
1445558400.0,2015-10-22T20:00:00,1d,266.21317,278.0,263.7301,274.19998
1445644800.0,2015-10-23T20:00:00,1d,270.0,279.31107,270.0,276.6418
1445731200.0,2015-10-24T20:00:00,1d,277.8,283.5688,277.8,283.3751
1445817600.0,2015-10-25T20:00:00,1d,284.97,294.475,282.44,282.44
1445904000.0,2015-10-26T20:00:00,1d,284.4097,286.0,280.64453,285.25
1445990400.0,2015-10-27T20:00:00,1d,285.4196,296.31,285.239,292.5071
1446076800.0,2015-10-28T20:00:00,1d,294.41245,305.0,290.00003,298.0
1446163200.0,2015-10-29T20:00:00,1d,297.01,317.84464,296.4,312.1112
1446249600.0,2015-10-30T20:00:00,1d,312.026,333.0,311.7704,325.0
1446336000.0,2015-10-31T20:00:00,1d,325.75,331.0,306.1304,306.1304
1446422400.0,2015-11-01T19:00:00,1d,313.46085,320.0,304.69003,320.0
1446508800.0,2015-11-02T19:00:00,1d,320.0,360.0,314.0,358.16998
1446595200.0,2015-11-03T19:00:00,1d,349.49896,418.97,307.23,397.77
1446681600.0,2015-11-04T19:00:00,1d,398.8904,489.99,368.48526,408.9626
1446768000.0,2015-11-05T19:00:00,1d,395.24652,438.71738,341.0,381.86002
1446854400.0,2015-11-06T19:00:00,1d,382.0235,390.0,346.3401,362.06
1446940800.0,2015-11-07T19:00:00,1d,372.89996,389.81,368.0,383.89
1447027200.0,2015-11-08T19:00:00,1d,374.08774,385.0,352.0,371.7104
1447113600.0,2015-11-09T19:00:00,1d,371.3614,379.0,350.0,367.0
1447200000.0,2015-11-10T19:00:00,1d,366.0,378.99,327.26,338.0
1447286400.0,2015-11-11T19:00:00,1d,338.0,341.0,300.0,306.58438
1447372800.0,2015-11-12T19:00:00,1d,309.197,341.0,301.56,336.0
1447459200.0,2015-11-13T19:00:00,1d,329.04,340.1788,326.5,336.9484
1447545600.0,2015-11-14T19:00:00,1d,337.92175,339.47,326.03,329.7431
1447632000.0,2015-11-15T19:00:00,1d,330.69427,333.74,315.0,315.145
1447718400.0,2015-11-16T19:00:00,1d,315.9809,330.0,315.70074,329.1637
1447804800.0,2015-11-17T19:00:00,1d,329.65,336.88998,329.65,330.0
1447891200.0,2015-11-18T19:00:00,1d,330.0,334.75,326.0,326.50003
1447977600.0,2015-11-19T19:00:00,1d,332.7,332.70987,323.0709,326.25998
1448064000.0,2015-11-20T19:00:00,1d,323.0709,323.0709,310.0,317.21
1448150400.0,2015-11-21T19:00:00,1d,319.97583,324.37,319.97583,322.8
1448236800.0,2015-11-22T19:00:00,1d,325.0,325.0,319.0333,322.85
1448323200.0,2015-11-23T19:00:00,1d,320.0,323.5,319.0,322.17206
1448409600.0,2015-11-24T19:00:00,1d,319.0,325.0,316.01324,323.48
1448496000.0,2015-11-25T19:00:00,1d,323.3,330.0,317.57,329.69
1448582400.0,2015-11-26T19:00:00,1d,329.7,370.0,329.7,350.55
1448668800.0,2015-11-27T19:00:00,1d,351.51,364.0,350.53,360.0
1448755200.0,2015-11-28T19:00:00,1d,354.0,359.0,350.27786,356.49997
1448841600.0,2015-11-29T19:00:00,1d,357.439,373.77,353.03,370.39
1448928000.0,2015-11-30T19:00:00,1d,370.39,380.68,370.39,378.49994
1449014400.0,2015-12-01T19:00:00,1d,377.6872,378.47,355.0,361.582
1449100800.0,2015-12-02T19:00:00,1d,0.0,0.0,0.0,0.0
1449187200.0,2015-12-03T19:00:00,1d,359.46,370.0,356.988,361.298
1449273600.0,2015-12-04T19:00:00,1d,363.6827,365.0826,357.48404,364.93448
1449360000.0,2015-12-05T19:00:00,1d,364.32,390.58432,363.93002,387.65
1449446400.0,2015-12-06T19:00:00,1d,391.38,404.21396,386.01,387.6548
1449532800.0,2015-12-07T19:00:00,1d,386.4955,398.0,384.07,395.3
1449619200.0,2015-12-08T19:00:00,1d,391.88,415.0,388.52,415.0
1449705600.0,2015-12-09T19:00:00,1d,414.97998,420.0,404.0,416.33
1449792000.0,2015-12-10T19:00:00,1d,417.27,420.0,410.01285,416.0
1449878400.0,2015-12-11T19:00:00,1d,417.83304,445.0,417.83304,443.0
1449964800.0,2015-12-12T19:00:00,1d,443.119,464.0,407.75,431.0
1450051200.0,2015-12-13T19:00:00,1d,427.48657,438.0,418.37,432.0
1450137600.0,2015-12-14T19:00:00,1d,430.0,445.0,426.21,442.0
1450224000.0,2015-12-15T19:00:00,1d,443.0,464.98,430.01,464.98
1450310400.0,2015-12-16T19:00:00,1d,461.60483,461.63004,441.0,453.6486
1450396800.0,2015-12-17T19:00:00,1d,0.0,0.0,0.0,0.0
1450483200.0,2015-12-18T19:00:00,1d,455.0,467.69073,452.27194,464.97098
1450569600.0,2015-12-19T19:00:00,1d,464.96,464.96,455.0,458.01
1450656000.0,2015-12-20T19:00:00,1d,458.9,460.49,436.0,441.22
1450742400.0,2015-12-21T19:00:00,1d,442.0,446.95575,426.69595,441.75
1450828800.0,2015-12-22T19:00:00,1d,440.56113,444.25,434.2929,437.69
1450915200.0,2015-12-23T19:00:00,1d,437.7,445.99,435.46884,444.83
1451001600.0,2015-12-24T19:00:00,1d,443.99,458.0,443.99,452.71225
1451088000.0,2015-12-25T19:00:00,1d,455.33902,457.95,451.12,457.84
1451174400.0,2015-12-26T19:00:00,1d,451.1,451.12,409.0,417.47
1451260800.0,2015-12-27T19:00:00,1d,413.0,429.72,409.4069,427.29
1451347200.0,2015-12-28T19:00:00,1d,427.29,429.36,418.7811,424.3
1451433600.0,2015-12-29T19:00:00,1d,421.09482,432.5,420.3989,430.95
1451520000.0,2015-12-30T19:00:00,1d,433.3,435.0,420.0,424.31848
1451606400.0,2015-12-31T19:00:00,1d,424.45,431.31,416.60843,431.31
1451692800.0,2016-01-01T19:00:00,1d,434.229,434.97,430.74,431.5053
1451779200.0,2016-01-02T19:00:00,1d,434.0,434.99,430.32477,434.98
1451865600.0,2016-01-03T19:00:00,1d,434.49,434.49,422.98,426.57
1451952000.0,2016-01-04T19:00:00,1d,426.56,433.96,426.56,431.08414
1452038400.0,2016-01-05T19:00:00,1d,431.06,434.7299,429.0,431.32
1452124800.0,2016-01-06T19:00:00,1d,431.3299,431.3299,427.58057,429.99
1452211200.0,2016-01-07T19:00:00,1d,428.55,457.88354,427.78067,457.88354
1452297600.0,2016-01-08T19:00:00,1d,457.9999,460.0,447.6401,455.22
1452384000.0,2016-01-09T19:00:00,1d,452.85,459.8718,450.0,451.38
1452470400.0,2016-01-10T19:00:00,1d,450.0,451.13,442.05,449.13
1452556800.0,2016-01-11T19:00:00,1d,449.89328,454.53,443.81177,452.2306
1452643200.0,2016-01-12T19:00:00,1d,451.3155,451.3155,440.0,440.0
1452729600.0,2016-01-13T19:00:00,1d,440.0,455.0,427.17,433.9817
1452816000.0,2016-01-14T19:00:00,1d,433.0605,437.15,430.0,430.57504
1452902400.0,2016-01-15T19:00:00,1d,430.57504,430.91,364.49,364.49
1452988800.0,2016-01-16T19:00:00,1d,0.0,0.0,0.0,0.0
1453075200.0,2016-01-17T19:00:00,1d,390.328,395.0,381.6,381.95023
1453161600.0,2016-01-18T19:00:00,1d,383.5708,391.82,376.58,390.1
1453248000.0,2016-01-19T19:00:00,1d,390.97,390.97,379.02,381.10022
1453334400.0,2016-01-20T19:00:00,1d,381.0438,425.1272,375.93,419.0501
1453420800.0,2016-01-21T19:00:00,1d,419.0501,425.78,406.05002,412.31
1453507200.0,2016-01-22T19:00:00,1d,410.6546,411.18988,375.52417,383.25
1453593600.0,2016-01-23T19:00:00,1d,384.29,395.0,381.36,385.80984
1453680000.0,2016-01-24T19:00:00,1d,387.96988,406.71,386.58,400.6801
1453766400.0,2016-01-25T19:00:00,1d,401.25226,401.2523,387.17,394.01
1453852800.0,2016-01-26T19:00:00,1d,393.36877,406.69998,390.45,395.95
1453939200.0,2016-01-27T19:00:00,1d,395.9499,401.4799,393.11002,395.35535
1454025600.0,2016-01-28T19:00:00,1d,396.55,397.84,376.9652,380.0
1454112000.0,2016-01-29T19:00:00,1d,380.0001,385.63,365.0001,379.9156
1454198400.0,2016-01-30T19:00:00,1d,379.9156,382.4716,376.12,378.0001
1454284800.0,2016-01-31T19:00:00,1d,379.22745,380.9998,366.1601,369.1899
1454371200.0,2016-02-01T19:00:00,1d,369.1899,379.99988,366.16055,372.19
1454457600.0,2016-02-02T19:00:00,1d,372.15,376.67566,372.0,373.4899
1454544000.0,2016-02-03T19:00:00,1d,372.44,373.59732,365.78232,368.14
1454630400.0,2016-02-04T19:00:00,1d,368.66,392.0,368.66,389.71
1454716800.0,2016-02-05T19:00:00,1d,389.71,390.5596,382.47763,387.22
1454803200.0,2016-02-06T19:00:00,1d,384.00012,384.94113,367.70523,375.7
1454889600.0,2016-02-07T19:00:00,1d,375.7,381.2299,371.5501,372.1236
1454976000.0,2016-02-08T19:00:00,1d,373.79,377.77942,371.6601,373.47
1455062400.0,2016-02-09T19:00:00,1d,372.0,381.39722,371.26178,374.44476
1455148800.0,2016-02-10T19:00:00,1d,374.96927,384.75592,371.70825,380.0
1455235200.0,2016-02-11T19:00:00,1d,380.0,383.95,373.67,377.76
1455321600.0,2016-02-12T19:00:00,1d,377.76,383.49,375.76,380.91
1455408000.0,2016-02-13T19:00:00,1d,381.45,391.14,380.91,390.0
1455494400.0,2016-02-14T19:00:00,1d,391.0,407.34543,388.7201,404.7508
1455580800.0,2016-02-15T19:00:00,1d,404.7508,409.30768,392.0,392.0009
1455667200.0,2016-02-16T19:00:00,1d,396.0,408.6,390.1,405.5
1455753600.0,2016-02-17T19:00:00,1d,405.2388,421.7991,403.01282,413.86
1455840000.0,2016-02-18T19:00:00,1d,413.49,424.78854,411.46002,421.17
1455926400.0,2016-02-19T19:00:00,1d,420.01,421.01,413.1337,417.5813
1456012800.0,2016-02-20T19:00:00,1d,418.5,442.0,418.21017,435.47937
1456099200.0,2016-02-21T19:00:00,1d,436.15714,444.0,422.49603,433.389
1456185600.0,2016-02-22T19:00:00,1d,431.2036,437.14395,422.0,433.5111
1456272000.0,2016-02-23T19:00:00,1d,431.78012,437.14642,414.2889,417.47006
1456358400.0,2016-02-24T19:00:00,1d,417.44373,427.1,408.14417,423.2028
1456444800.0,2016-02-25T19:00:00,1d,424.0,425.99997,416.69864,421.85
1456531200.0,2016-02-26T19:00:00,1d,422.76984,433.0,417.64758,433.0
1456617600.0,2016-02-27T19:00:00,1d,433.04,435.99808,428.5,432.92
1456704000.0,2016-02-28T19:00:00,1d,432.49,434.98,421.07,430.7793
1456790400.0,2016-02-29T19:00:00,1d,430.7793,442.0,429.2865,438.24
1456876800.0,2016-03-01T19:00:00,1d,437.893,439.406,422.794,431.48
1456963200.0,2016-03-02T19:00:00,1d,431.48,432.475,412.0,421.17
1457049600.0,2016-03-03T19:00:00,1d,421.71,431.111,417.0,419.621
1457136000.0,2016-03-04T19:00:00,1d,421.33,424.49,404.87,406.67
1457222400.0,2016-03-05T19:00:00,1d,406.67,407.77,388.401,393.161
1457308800.0,2016-03-06T19:00:00,1d,393.18,410.057,387.27,400.649
1457395200.0,2016-03-07T19:00:00,1d,400.649,414.12,397.395,410.01
1457481600.0,2016-03-08T19:00:00,1d,410.453,414.357,407.5,412.04
1457568000.0,2016-03-09T19:00:00,1d,411.92,414.735,406.45,411.93
1457654400.0,2016-03-10T19:00:00,1d,410.52,429.702,409.42,415.83
1457740800.0,2016-03-11T19:00:00,1d,416.5,423.65,415.0,420.349
1457827200.0,2016-03-12T19:00:00,1d,419.18,420.589,406.15,406.655
1457913600.0,2016-03-13T20:00:00,1d,408.681,413.615,406.66,408.32
1458000000.0,2016-03-14T20:00:00,1d,410.331,416.966,407.74,414.431
1458086400.0,2016-03-15T20:00:00,1d,414.5,417.089,412.173,415.14
1458172800.0,2016-03-16T20:00:00,1d,415.29,419.04,412.871,418.166
1458259200.0,2016-03-17T20:00:00,1d,418.166,422.69,416.83,419.812
1458345600.0,2016-03-18T20:00:00,1d,420.995,420.996,405.031,407.901
1458432000.0,2016-03-19T20:00:00,1d,407.902,411.443,405.527,409.53
1458518400.0,2016-03-20T20:00:00,1d,409.92,414.818,409.92,413.639
1458604800.0,2016-03-21T20:00:00,1d,413.189,414.359,407.676,412.318
1458691200.0,2016-03-22T20:00:00,1d,412.25,417.9,411.169,417.16
1458777600.0,2016-03-23T20:00:00,1d,417.89,417.98,411.89,416.0
1458864000.0,2016-03-24T20:00:00,1d,415.566,417.78,413.12,415.04
1458950400.0,2016-03-25T20:00:00,1d,415.03,419.759,413.61,416.135
1459036800.0,2016-03-26T20:00:00,1d,415.851,418.4,415.28,417.573
1459123200.0,2016-03-27T20:00:00,1d,417.573,429.999,415.9,425.007
1459209600.0,2016-03-28T20:00:00,1d,425.012,426.39,421.134,423.0
1459296000.0,2016-03-29T20:00:00,1d,422.51,428.109,405.0,416.7
1459382400.0,2016-03-30T20:00:00,1d,414.88,416.01,409.123,412.432
1459468800.0,2016-03-31T20:00:00,1d,412.432,419.988,412.422,416.1
1459555200.0,2016-04-01T20:00:00,1d,416.1,419.039,415.5,417.9
1459641600.0,2016-04-02T20:00:00,1d,417.9,423.17,417.9,421.0
1459728000.0,2016-04-03T20:00:00,1d,420.631,421.66,417.959,421.497
1459814400.0,2016-04-04T20:00:00,1d,421.48,421.6,417.542,420.99
1459900800.0,2016-04-05T20:00:00,1d,419.51,424.97,419.5,422.76
1459987200.0,2016-04-06T20:00:00,1d,423.0,424.611,421.56,423.55
1460073600.0,2016-04-07T20:00:00,1d,423.991,424.39,420.06,422.01
1460160000.0,2016-04-08T20:00:00,1d,422.27,425.96,418.0,418.551
1460246400.0,2016-04-09T20:00:00,1d,419.351,420.75,415.0,418.079
1460332800.0,2016-04-10T20:00:00,1d,418.095,422.919,416.96,420.8
1460419200.0,2016-04-11T20:00:00,1d,420.65,424.5,420.226,423.53
1460505600.0,2016-04-12T20:00:00,1d,423.0,430.358,423.0,426.71
1460592000.0,2016-04-13T20:00:00,1d,426.69,427.71,422.0,423.541
1460678400.0,2016-04-14T20:00:00,1d,424.12,425.772,422.385,424.519
1460764800.0,2016-04-15T20:00:00,1d,426.04,431.02,424.647,429.25
1460851200.0,2016-04-16T20:00:00,1d,429.25,434.225,427.972,428.649
1460937600.0,2016-04-17T20:00:00,1d,430.1,431.366,424.578,427.55
1461024000.0,2016-04-18T20:00:00,1d,426.77,429.798,426.28,427.42
1461110400.0,2016-04-19T20:00:00,1d,427.42,437.998,426.8,436.277
1461196800.0,2016-04-20T20:00:00,1d,435.999,444.0,434.27,440.965
1461283200.0,2016-04-21T20:00:00,1d,440.965,451.339,440.11,450.118
1461369600.0,2016-04-22T20:00:00,1d,449.166,450.09,442.7,447.559
1461456000.0,2016-04-23T20:00:00,1d,446.003,450.711,443.216,450.711
1461542400.0,2016-04-24T20:00:00,1d,450.711,460.0,445.4,459.5
1461628800.0,2016-04-25T20:00:00,1d,459.5,469.69,452.5,461.882
1461715200.0,2016-04-26T20:00:00,1d,464.358,470.0,462.085,467.5
1461801600.0,2016-04-27T20:00:00,1d,466.84,469.178,444.0,444.01
1461888000.0,2016-04-28T20:00:00,1d,445.99,452.005,435.427,450.42
1461974400.0,2016-04-29T20:00:00,1d,450.49,457.59,447.39,457.236
1462060800.0,2016-04-30T20:00:00,1d,458.12,458.12,446.44,448.906
1462147200.0,2016-05-01T20:00:00,1d,448.904,454.469,446.851,452.072
1462233600.0,2016-05-02T20:00:00,1d,452.34,453.58,440.0,444.535
1462320000.0,2016-05-03T20:00:00,1d,444.552,452.52,442.52,451.75
1462406400.0,2016-05-04T20:00:00,1d,451.52,451.725,444.86,447.841
1462492800.0,2016-05-05T20:00:00,1d,447.768,450.0,447.224,448.71
1462579200.0,2016-05-06T20:00:00,1d,448.71,462.369,447.171,462.341
1462665600.0,2016-05-07T20:00:00,1d,459.57,462.152,457.92,459.47
1462752000.0,2016-05-08T20:00:00,1d,459.0,461.788,455.948,459.1
1462838400.0,2016-05-09T20:00:00,1d,458.08,464.99,455.99,461.99
1462924800.0,2016-05-10T20:00:00,1d,461.721,463.49,450.0,452.13
1463011200.0,2016-05-11T20:00:00,1d,452.569,455.0,450.99,453.21
1463097600.0,2016-05-12T20:00:00,1d,453.29,455.95,449.394,455.95
1463184000.0,2016-05-13T20:00:00,1d,455.949,457.5,452.612,456.281
1463270400.0,2016-05-14T20:00:00,1d,456.863,458.059,453.786,454.581
1463356800.0,2016-05-15T20:00:00,1d,455.4,459.787,454.14,457.649
1463443200.0,2016-05-16T20:00:00,1d,457.397,458.0,450.167,453.769
1463529600.0,2016-05-17T20:00:00,1d,453.0,454.91,451.0,453.283
1463616000.0,2016-05-18T20:00:00,1d,452.788,455.88,452.345,452.35
1463702400.0,2016-05-19T20:00:00,1d,453.29,453.8,429.0,429.0
1463788800.0,2016-05-20T20:00:00,1d,429.0,442.629,427.061,435.255
1463875200.0,2016-05-21T20:00:00,1d,439.8,441.0,431.012,438.551
1463961600.0,2016-05-22T20:00:00,1d,438.561,442.0,433.34,437.45
1464048000.0,2016-05-23T20:00:00,1d,437.52,444.012,435.55,442.99
1464134400.0,2016-05-24T20:00:00,1d,442.99,445.785,441.48,444.516
1464220800.0,2016-05-25T20:00:00,1d,443.06,449.21,443.02,448.3
1464307200.0,2016-05-26T20:00:00,1d,448.3,452.45,445.19,452.409
1464393600.0,2016-05-27T20:00:00,1d,452.409,477.0,452.409,471.471
1464480000.0,2016-05-28T20:00:00,1d,471.471,545.0,450.55,522.0
1464566400.0,2016-05-29T20:00:00,1d,523.998,549.0,470.0,518.982
1464652800.0,2016-05-30T20:00:00,1d,521.349,540.0,518.977,529.0
1464739200.0,2016-05-31T20:00:00,1d,529.0,544.53,510.965,531.19
1464825600.0,2016-06-01T20:00:00,1d,530.834,541.77,485.895,535.565
1464912000.0,2016-06-02T20:00:00,1d,535.231,539.675,531.523,537.122
1464998400.0,2016-06-03T20:00:00,1d,536.928,576.03,536.061,569.0
1465084800.0,2016-06-04T20:00:00,1d,569.382,588.71,562.0,572.447
1465171200.0,2016-06-05T20:00:00,1d,574.15,583.669,568.069,574.074
1465257600.0,2016-06-06T20:00:00,1d,573.353,586.299,573.353,585.0
1465344000.0,2016-06-07T20:00:00,1d,584.99,589.91,565.38,578.2
1465430400.0,2016-06-08T20:00:00,1d,578.3,582.13,571.709,581.98
1465516800.0,2016-06-09T20:00:00,1d,581.98,581.98,571.596,575.014
1465603200.0,2016-06-10T20:00:00,1d,576.286,581.8,572.878,579.77
1465689600.0,2016-06-11T20:00:00,1d,580.574,609.436,579.28,609.421
1465776000.0,2016-06-12T20:00:00,1d,608.726,683.057,603.0,667.063
1465862400.0,2016-06-13T20:00:00,1d,670.48,717.794,659.001,703.369
1465948800.0,2016-06-14T20:00:00,1d,703.369,703.95,647.264,685.75
1466035200.0,2016-06-15T20:00:00,1d,683.665,697.594,671.578,696.0
1466121600.0,2016-06-16T20:00:00,1d,696.0,776.709,695.57,763.008
1466208000.0,2016-06-17T20:00:00,1d,766.659,776.0,702.0,749.67
1466294400.0,2016-06-18T20:00:00,1d,750.49,781.148,728.867,758.11
1466380800.0,2016-06-19T20:00:00,1d,758.23,769.99,745.03,765.49
1466467200.0,2016-06-20T20:00:00,1d,765.692,768.827,725.02,735.39
1466553600.0,2016-06-21T20:00:00,1d,733.561,735.0,630.203,667.725
1466640000.0,2016-06-22T20:00:00,1d,666.65,679.853,580.0,601.936
1466726400.0,2016-06-23T20:00:00,1d,599.88,635.0,551.494,627.375
1466812800.0,2016-06-24T20:00:00,1d,628.343,762.24,627.59,672.203
1466899200.0,2016-06-25T20:00:00,1d,672.29,703.335,641.414,673.893
1466985600.0,2016-06-26T20:00:00,1d,673.7,676.205,615.257,630.0
1467072000.0,2016-06-27T20:00:00,1d,629.999,664.076,627.0,663.498
1467158400.0,2016-06-28T20:00:00,1d,664.857,664.857,640.0,649.322
1467244800.0,2016-06-29T20:00:00,1d,647.5,648.349,615.854,643.119
1467331200.0,2016-06-30T20:00:00,1d,638.567,675.0,635.0,671.524
1467417600.0,2016-07-01T20:00:00,1d,672.22,691.204,665.851,674.0
1467504000.0,2016-07-02T20:00:00,1d,674.67,703.95,674.67,702.31
1467590400.0,2016-07-03T20:00:00,1d,703.95,703.96,644.65,655.84
1467676800.0,2016-07-04T20:00:00,1d,656.321,684.73,645.0,675.788
1467763200.0,2016-07-05T20:00:00,1d,678.848,683.078,659.566,669.21
1467849600.0,2016-07-06T20:00:00,1d,669.45,681.99,666.01,677.1
1467936000.0,2016-07-07T20:00:00,1d,678.84,681.99,610.699,640.4
1468022400.0,2016-07-08T20:00:00,1d,640.4,671.933,634.04,671.436
1468108800.0,2016-07-09T20:00:00,1d,671.932,671.932,622.0,652.0
1468195200.0,2016-07-10T20:00:00,1d,652.0,655.65,642.425,650.07
1468281600.0,2016-07-11T20:00:00,1d,652.54,663.315,645.315,650.78
1468368000.0,2016-07-12T20:00:00,1d,650.72,675.98,647.14,666.0
1468454400.0,2016-07-13T20:00:00,1d,665.41,669.795,655.1,655.11
1468540800.0,2016-07-14T20:00:00,1d,654.22,665.916,650.0,662.99
1468627200.0,2016-07-15T20:00:00,1d,661.25,668.999,660.0,665.15
1468713600.0,2016-07-16T20:00:00,1d,666.03,669.102,661.0,665.0
1468800000.0,2016-07-17T20:00:00,1d,665.0,685.0,661.52,681.86
1468886400.0,2016-07-18T20:00:00,1d,680.3,686.0,667.584,674.79
1468972800.0,2016-07-19T20:00:00,1d,673.93,676.55,666.016,673.092
1469059200.0,2016-07-20T20:00:00,1d,671.63,676.148,660.0,666.161
1469145600.0,2016-07-21T20:00:00,1d,667.49,669.459,658.891,665.88
1469232000.0,2016-07-22T20:00:00,1d,665.549,668.969,644.545,651.15
1469318400.0,2016-07-23T20:00:00,1d,651.15,660.0,645.939,657.718
1469404800.0,2016-07-24T20:00:00,1d,658.61,668.438,651.98,663.366
