"Publisher ID","Publisher Name","Keyword ID","Keyword","Match Type","Campaign","Keyword Group","Category","Bid Strategy","Keyword Type","Status","Search Engine Bid","Clicks","Click Charges","Avg. Cost per Click","Impressions","Engine Click Thru %","Avg. Pos.","Trans. Conv. %","Total Cost/ Trans.","Amount","Total Cost","Total Volume of Bookings"
"K435","Google - US","43000000005278587","venice airfares","Broad","Google_Yearlong 2006","Google|Venice","venice","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,5,13.975,2.795,63,7.93650793650794,1.74920634920635,0,0,0,13.975,0
"K435","Google - US","43000000005278132","international plane ticket","Broad","Google_Yearlong 2006","Google|International General","ticket","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,3,13.9875,4.6625,58,5.17241379310345,2.23965517241379,0,0,0,13.9875,0
"K435","Google - US","43000000013072764","uk tickets","Broad","Western Europe Destinations","UK","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,6,13.99999995,2.333333325,207,2.89855072463768,1.83381642512077,0,0,0,13.99999995,0
"K435","Google - US","43000000014201079","international flight","Broad","Geo Targeted Detroit","International Detroit","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,5,14.0375,2.8075,87,5.74712643678161,1.6148275862069,0,0,0,14.0375,0
"K435","Google - US","43000000005278499","rome airports","Broad","Google_Yearlong 2006","Google|Rome","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,5,14.05,2.81,458,1.09170305676856,2.34585152838428,0,0,0,14.05,0
"K435","Google - US","43000000014117413","paris ticket","Broad","Geo Targeted Los Angeles","Los Angeles to Paris Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,4,14.1375,3.534375,93,4.3010752688172,1.67623655913978,0,0,0,14.1375,0
"K435","Google - US","43000000014125205","paris air tickets","Broad","Geo Targeted Chicago","Chicago to Paris Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,6,14.162499975,2.3604166625,17,35.2941176470588,1.17647058823529,0,0,0,14.162499975,0
"K435","Google - US","43000000014121933","barcelona airline","Broad","Geo Targeted DC","DC to Barcelona Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,5,14.2125,2.8425,15,33.3333333333333,1.26666666666667,0,0,0,14.2125,0
"K435","Google - US","43000000005287905","stuttgart flight","Broad","Google_Yearlong 2006","Google|Stuttgart","stuttgart","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,6,14.237499975,2.3729166625,77,7.79220779220779,1.06493506493506,0,0,0,14.237499975,0
"K435","Google - US","43000000014201057","europe flights","Broad","Geo Targeted Detroit","Europe Detroit","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,5,14.25,2.85,488,1.02459016393443,1.88590163934426,0,0,0,14.25,0
"K435","Google - US","43000000005287866","flight to cologne","Broad","Google_Yearlong 2006","Google|Cologne","cologne","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,5,14.3,2.86,35,14.2857142857143,1.08285714285714,0,0,0,14.3,0
"K435","Google - US","43000000014113594","florence flights","Broad","Geo Targeted New York","New York to Florence Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,6,14.41249995,2.402083325,50,12,1.9496,0,0,0,14.41249995,0
"K435","Google - US","43000000014122668","italy airline","Broad","Geo Targeted DC","DC to Italy Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,7,14.525,2.075,70,10,1.27857142857143,0,0,0,14.525,0
"K435","Google - US","43000000014127901","rome airfare","Broad","Geo Targeted Boston","Boston to Rome Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,3,14.5999999875,4.8666666625,34,8.82352941176471,1.76323529411765,0,0,0,14.5999999875,0
"K435","Google - US","43000000005278048","germany airports","Broad","Google_Yearlong 2006","Google|Germany","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,5,14.725,2.945,383,1.30548302872063,1.6934725848564,0,0,0,14.725,0
"K435","Google - US","43000000014113753","athens cheap flights","Broad","Geo Targeted New York","New York to Athens Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,7,14.7374999625,2.1053571375,24,29.1666666666667,1,0,0,0,14.7374999625,0
"K435","Google - US","43000000014116882","france tickets","Broad","Geo Targeted Los Angeles","Los Angeles to France Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,4,14.75,3.6875,74,5.40540540540541,1.6477027027027,0,0,0,14.75,0
"K435","Google - US","43000000013071254","florence flight","Broad","Western Europe Destinations","Florence","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,9,14.7749999625,1.6416666625,321,2.80373831775701,4.6214953271028,0,0,0,14.7749999625,0
"K435","Google - US","43000000013072461","milan flight","Broad","Western Europe Destinations","Milan","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,10,14.775,1.4775,375,2.66666666666667,3.48133333333333,0,0,0,14.775,0
"K435","Google - US","43000000014122745","italy cheap tickets","Broad","Geo Targeted DC","DC to Italy Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,5,14.8125,2.9625,37,13.5135135135135,1.13297297297297,0,0,0,14.8125,0
"K435","Google - US","43000000014127998","paris airlines","Broad","Geo Targeted Boston","Boston to Paris Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,8,14.8125,1.8515625,906,0.883002207505519,1.41200883002208,0,0,0,14.8125,0
"K435","Google - US","43000000013071442","fly to florence","Broad","Western Europe Destinations","Florence","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,16,14.875,0.9296875,303,5.28052805280528,5.59339933993399,0,0,0,14.875,0
"K435","Google - US","43000000014119400","paris cheap ticket","Broad","Geo Targeted Houston","Houston to Paris Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,4,14.9,3.725,36,11.1111111111111,1.91666666666667,0,0,0,14.9,0
"K435","Google - US","43000000014113250","france flight sale","Broad","Geo Targeted New York","New York to France Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Live",6.25,4,14.925,3.73125,28,14.2857142857143,1.57142857142857,0,0,0,14.925,0
"K435","Google - US","43000000014120068","rome airports","Broad","Geo Targeted Houston","Houston to Rome Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,7,14.9749999875,2.1392857125,161,4.34782608695652,1.05490683229814,0,0,0,14.9749999875,0
"K435","Google - US","43000000013071825","florence cheap flights","Broad","Western Europe Destinations","Florence","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,9,15.149999925,1.683333325,411,2.18978102189781,2.06447688564477,0,0,0,15.149999925,0
"K435","Google - US","43000000014117502","paris airlines","Broad","Geo Targeted Los Angeles","Los Angeles to Paris Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,6,15.225,2.5375,168,3.57142857142857,1.73113095238095,0,0,0,15.225,0
"K435","Google - US","43000000014111247","cheap international flights","Broad","Geo Targeted Philadelphia","Cheap International Philadelphia","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,4,15.2375,3.809375,91,4.3956043956044,2.10153846153846,0,0,0,15.2375,0
"K435","Google - US","43000000014122775","italy tickets","Broad","Geo Targeted DC","DC to Italy Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,4,15.2875,3.821875,40,10,1.79175,0,0,0,15.2875,0
"K435","Google - US","43000000014119311","rome air fares","Broad","Geo Targeted Houston","Houston to Rome Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,4,15.325,3.83125,6,66.6666666666667,1,0,0,0,15.325,0
"K435","Google - US","43000000014121631","cheap europe flights","Broad","Geo Targeted DC","Cheap Europe DC","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,6,15.3375,2.55625,32,18.75,1.2625,0,0,0,15.3375,0
"K435","Google - US","43000000014200967","international air tickets","Broad","Geo Targeted Los Angeles","International Los Angeles","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,7,15.4124999875,2.2017857125,22,31.8181818181818,1.40863636363636,0,0,0,15.4124999875,0
"K435","Google - US","43000000014126177","paris cheap flight","Broad","Geo Targeted Chicago","Chicago to Paris Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,8,15.4375,1.9296875,59,13.5593220338983,2.8464406779661,0,0,0,15.4375,0
"K435","Google - US","43000000014113552","barcelona cheap flights","Broad","Geo Targeted New York","New York to Barcelona Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,6,15.4875,2.58125,26,23.0769230769231,1.30692307692308,0,0,0,15.4875,0
"K435","Google - US","43000000014116876","cheap europe flights","Broad","Geo Targeted Los Angeles","Cheap Europe Los Angeles","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,7,15.575,2.225,33,21.2121212121212,1.45454545454545,0,0,0,15.575,0
"K435","Google - US","43000000014113299","france cheap airline","Broad","Geo Targeted New York","New York to France Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Live",6.25,5,15.6,3.12,84,5.95238095238095,1.11892857142857,0,0,0,15.6,0
"K435","Google - US","43000000013072668","venice airports","Broad","Western Europe Destinations","Venice","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,5,15.625,3.125,793,0.630517023959647,5.94123581336696,0,0,0,15.625,0
"K435","Google - US","43000000014114914","spain flight","Broad","Geo Targeted New York","New York to Spain Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,5,15.6625,3.1325,127,3.93700787401575,1.39850393700787,0,0,0,15.6625,0
"K435","Google - US","43000000014116735","france airfares","Broad","Geo Targeted Los Angeles","Los Angeles to France Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,5,15.6625,3.1325,19,26.3157894736842,1.57894736842105,0,0,0,15.6625,0
"K435","Google - US","43000000014118618","athens flight","Broad","Geo Targeted Houston","Houston to Athens Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,4,15.75,3.9375,62,6.45161290322581,1.73854838709677,0,0,0,15.75,0
"K435","Google - US","43000000014115824","france cheap tickets","Broad","Geo Targeted Miami","Miami to France Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,5,15.7875,3.1575,24,20.8333333333333,2.3,0,0,0,15.7875,0
"K435","Google - US","43000000014111385","france flights","Broad","Geo Targeted Philadelphia","Philadelphia to France Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,5,15.7875,3.1575,94,5.31914893617021,1.58978723404255,0,0,0,15.7875,0
"K435","Google - US","43000000014110727","paris cheap airfares","Broad","Geo Targeted San Francisco","San Francisco to Paris Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,5,15.8,3.16,14,35.7142857142857,1.28571428571429,0,0,0,15.8,0
"K435","Google - US","43000000014121556","cheap international airline tickets","Broad","Geo Targeted DC","Cheap International DC","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,5,15.8625,3.1725,670,0.746268656716418,3.83791044776119,0,0,0,15.8625,0
"K435","Google - US","43000000014110243","barcelona flight","Broad","Geo Targeted San Francisco","San Francisco to Barcelona Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,6,15.975,2.6625,50,12,1.737,0,0,0,15.975,0
"K435","Google - US","43000000014200727","europe airlines","Broad","Geo Targeted Philadelphia","Europe Philadelphia","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,4,16.0125,4.003125,19,21.0526315789474,2.57894736842105,0,0,0,16.0125,0
"K435","Google - US","43000000008357092","greece cheap flight","Broad","Google_Yearlong 2006","Google|Greece","greece","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,7,16.0249999875,2.2892857125,211,3.3175355450237,3.39241706161137,0,0,0,16.0249999875,0
"K435","Google - US","43000000014109577","athens flights","Broad","Geo Targeted San Francisco","San Francisco to Athens Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,6,16.17499995,2.695833325,22,27.2727272727273,1,0,0,0,16.17499995,0
"K435","Google - US","43000000014114049","italy airline","Broad","Geo Targeted New York","New York to Italy Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,6,16.187499975,2.6979166625,188,3.19148936170213,1.17723404255319,0,0,0,16.187499975,0
"K435","Google - US","43000000005278399","rome airfares","Broad","Google_Yearlong 2006","Google|Rome","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,14,16.23749995,1.159821425,308,4.54545454545455,1.61785714285714,0,0,0,16.23749995,0
"K435","Google - US","43000000014111183","paris cheap airfare","Broad","Geo Targeted San Francisco","San Francisco to Paris Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,7,16.32499995,2.33214285,71,9.85915492957746,1.20915492957746,0,0,0,16.32499995,0
"K435","Google - US","43000000014125733","france airlines","Broad","Geo Targeted Chicago","Chicago to France Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,10,16.3375,1.63375,455,2.1978021978022,1.56857142857143,0,0,0,16.3375,0
"K435","Google - US","43000000005277969","flights to switzerland","Broad","Google_Yearlong 2006","Google|Switzerland","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,6,16.35,2.725,239,2.51046025104602,2.01715481171548,0,0,0,16.35,0
"K435","Google - US","43000000014117917","paris cheap ticket","Broad","Geo Targeted Los Angeles","Los Angeles to Paris Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,5,16.5375,3.3075,33,15.1515151515152,1.90757575757576,0,0,0,16.5375,0
"K435","Google - US","43000000014119478","rome cheap flight","Broad","Geo Targeted Houston","Houston to Rome Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,5,16.5375,3.3075,17,29.4117647058824,1.76470588235294,0,0,0,16.5375,0
"K435","Google - US","43000000005278428","fly to geneva","Broad","Google_Yearlong 2006","Google|Geneva","fly","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,5,16.55,3.31,36,13.8888888888889,1.43888888888889,0,0,0,16.55,0
"K435","Google - US","43000000014122299","italy flight","Broad","Geo Targeted DC","DC to Italy Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,6,16.58749995,2.764583325,105,5.71428571428571,2.34447619047619,0,0,0,16.58749995,0
"K435","Google - US","43000000013071242","fly to barcelona","Broad","Western Europe Destinations","Barcelona","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,20,16.6,0.83,554,3.6101083032491,5.30018050541516,0,0,0,16.6,0
"K435","Google - US","43000000014128530","cheap international airline tickets","Broad","Geo Targeted Boston","Cheap International Boston","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,5,16.625,3.325,449,1.11358574610245,4.7358574610245,0,0,0,16.625,0
"K435","Google - US","43000000005278815","venice airfare","Broad","Google_Yearlong 2006","Google|Venice","venice","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,8,16.6875,2.0859375,322,2.48447204968944,1.32950310559006,0,0,0,16.6875,0
"K435","Google - US","43000000014110975","paris fares","Broad","Geo Targeted San Francisco","San Francisco to Paris Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,3,16.6999999875,5.5666666625,129,2.32558139534884,1.24682170542636,0,0,0,16.6999999875,0
"K435","Google - US","43000000014128899","cheap international airfares","Broad","Geo Targeted Boston","Cheap International Boston","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,5,16.8625,3.3725,64,7.8125,3.378125,0,0,0,16.8625,0
"K435","Google - US","43000000014118698","paris air ticket","Broad","Geo Targeted Houston","Houston to Paris Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,5,16.875,3.375,21,23.8095238095238,1.61904761904762,0,0,0,16.875,0
"K435","Google - US","43000000014113043","rome flights","Broad","Geo Targeted Philadelphia","Philadelphia to Rome Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,5,16.925,3.385,42,11.9047619047619,1.06928571428571,0,0,0,16.925,0
"K435","Google - US","43000000013072538","flight to madrid","Broad","Western Europe Destinations","Madrid","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,19,17.0499998375,0.8973684125,436,4.35779816513761,5.13876146788991,0,0,0,17.0499998375,0
"K435","Google - US","43000000014119722","rome airfares","Broad","Geo Targeted Houston","Houston to Rome Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,3,17.0625,5.6875,9,33.3333333333333,1,0,0,0,17.0625,0
"K435","Google - US","43000000014127222","rome cheap tickets","Broad","Geo Targeted Boston","Boston to Rome Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,6,17.0625,2.84375,25,24,1.6688,0,0,0,17.0625,0
"K435","Google - US","43000000014122849","italy airfare","Broad","Geo Targeted DC","DC to Italy Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,6,17.124999975,2.8541666625,16,37.5,1.4375,0,0,0,17.124999975,0
"K435","Google - US","43000000013072079","athens tickets","Broad","Western Europe Destinations","Athens","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,12,17.14999995,1.4291666625,600,2,2.5295,0,0,0,17.14999995,0
"K435","Google - US","43000000013072291","rome airfares","Broad","Western Europe Destinations","Rome","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,19,17.1624997875,0.9032894625,279,6.81003584229391,4.39247311827957,0,0,0,17.1624997875,0
"K435","Google - US","43000000013072107","athens airfares","Broad","Western Europe Destinations","Athens","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,11,17.212499975,1.564772725,303,3.63036303630363,5.4013201320132,0,0,0,17.212499975,0
"K435","Google - US","43000000014120492","france flights","Broad","Geo Targeted Detroit","Detroit to France Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,5,17.275,3.455,535,0.934579439252336,1.15826168224299,0,0,0,17.275,0
"K435","Google - US","43000000014114731","rome flight","Broad","Geo Targeted New York","New York to Rome Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,6,17.312499975,2.8854166625,130,4.61538461538462,1.57253846153846,0,0,0,17.312499975,0
"K435","Google - US","43000000013072391","fly to turkey","Broad","Western Europe Destinations","Turkey","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,11,17.3374999875,1.5761363625,141,7.80141843971631,1.51418439716312,0,0,0,17.3374999875,0
"K435","Google - US","43000000005278703","europe plane ticket","Broad","Google_Yearlong 2006","Google|Europe","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,7,17.349999975,2.478571425,48,14.5833333333333,1.61041666666667,0,0,0,17.349999975,0
"K435","Google - US","43000000014116989","france airfare","Broad","Geo Targeted Los Angeles","Los Angeles to France Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,5,17.35,3.47,61,8.19672131147541,1.3716393442623,0,0,0,17.35,0
"K435","Google - US","43000000013072168","milan travel","Broad","Western Europe Destinations","Milan","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,9,17.399999925,1.933333325,829,1.08564535585042,2.18866103739445,0,0,0,17.399999925,0
"K435","Google - US","43000000014200952","europe flights","Broad","Geo Targeted DC","Europe DC","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,6,17.4375,2.90625,319,1.88087774294671,2.12319749216301,0,0,0,17.4375,0
"K435","Google - US","43000000013072163","greece cheap flight","Broad","Western Europe Destinations","Greece","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,10,17.5,1.75,389,2.5706940874036,4.54678663239075,0,0,0,17.5,0
"K435","Google - US","43000000014113543","paris cheap airfares","Broad","Geo Targeted New York","New York to Paris Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Live",6.25,7,17.5124999875,2.5017857125,26,26.9230769230769,1.15384615384615,0,0,0,17.5124999875,0
"K435","Google - US","43000000014119499","rome cheap airfare","Broad","Geo Targeted Houston","Houston to Rome Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,4,17.5125,4.378125,12,33.3333333333333,1,0,0,0,17.5125,0
"K435","Google - US","43000000005278060","fly to florence","Broad","Google_Yearlong 2006","Google|Florence","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,12,17.52499995,1.4604166625,91,13.1868131868132,1.78021978021978,0,0,0,17.52499995,0
"K435","Google - US","43000000014120662","italy flights","Broad","Geo Targeted Detroit","Detroit to Italy Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,6,17.52499995,2.920833325,130,4.61538461538462,1.26530769230769,0,0,0,17.52499995,0
"K435","Google - US","43000000014119988","paris cheap tickets","Broad","Geo Targeted Houston","Houston to Paris Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,9,17.624999925,1.958333325,126,7.14285714285714,2.20357142857143,0,0,0,17.624999925,0
"K435","Google - US","43000000013072301","fly to madrid","Broad","Western Europe Destinations","Madrid","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,20,17.675,0.88375,581,3.44234079173838,5.23166953528399,0,0,0,17.675,0
"K435","Google - US","43000000005278054","turkey airfare","Broad","Google_Yearlong 2006","Google|Turkey","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,13,17.737499975,1.364423075,224,5.80357142857143,2.15223214285714,0,0,0,17.737499975,0
"K435","Google - US","43000000013072895","italy cheap flight","Broad","Western Europe Destinations","Italy","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,12,17.8875,1.490625,214,5.60747663551402,3.71401869158878,0,0,0,17.8875,0
"K435","Google - US","43000000014115225","france airlines","Broad","Geo Targeted Miami","Miami to France Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,9,17.8875,1.9875,331,2.7190332326284,1.60332326283988,0,0,0,17.8875,0
"K435","Google - US","43000000013072805","madrid airport","Broad","Western Europe Destinations","Madrid","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,15,17.9874999375,1.1991666625,7185,0.208768267223382,2.72974251913709,0,0,0,17.9874999375,0
"K435","Google - US","43000000014109980","italy airfare","Broad","Geo Targeted San Francisco","San Francisco to Italy Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,8,18,2.25,80,10,2.04625,0,0,0,18,0
"K435","Google - US","43000000014114101","france airport","Broad","Geo Targeted New York","New York to France Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Live",6.25,10,18.275,1.8275,258,3.87596899224806,1.09542635658915,0,0,0,18.275,0
"K435","Google - US","43000000005278093","london cheap flight","Broad","Google_Yearlong 2006","Google|London","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,9,18.5124999375,2.0569444375,118,7.6271186440678,3.50084745762712,0,0,0,18.5124999375,0
"K435","Google - US","43000000014122085","paris cheap flights","Broad","Geo Targeted DC","DC to Paris Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,10,18.6375,1.86375,43,23.2558139534884,1.41860465116279,0,0,0,18.6375,0
"K435","Google - US","43000000014122191","rome cheap flights","Broad","Geo Targeted DC","DC to Rome Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,7,18.6375,2.6625,24,29.1666666666667,1.04166666666667,0,0,0,18.6375,0
"K435","Google - US","43000000005278689","europe cheap ticket","Broad","Google_Yearlong 2006","Google|Europe","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,17,18.6499998125,1.0970588125,235,7.23404255319149,2.12978723404255,0,0,0,18.6499998125,0
"K435","Google - US","43000000014114346","rome airline","Broad","Geo Targeted New York","New York to Rome Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,4,18.65,4.6625,20,20,1.1,0,0,0,18.65,0
"K435","Google - US","43000000014201161","europe flight","Broad","Geo Targeted Los Angeles","Europe Los Angeles","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,6,18.699999975,3.1166666625,191,3.1413612565445,1.97047120418848,0,0,0,18.699999975,0
"K435","Google - US","43000000005277993","athens ticket","Broad","Google_Yearlong 2006","Google|Athens","athens","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,13,18.712499975,1.439423075,273,4.76190476190476,1.38205128205128,0,0,0,18.712499975,0
"K435","Google - US","43000000014111217","paris airline tickets","Broad","Geo Targeted San Francisco","San Francisco to Paris Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,11,18.724999975,1.702272725,97,11.340206185567,1.24670103092784,0,0,0,18.724999975,0
"K435","Google - US","43000000014127543","paris tickets","Broad","Geo Targeted Boston","Boston to Paris Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,7,18.86249995,2.69464285,331,2.11480362537764,1.42930513595166,0,0,0,18.86249995,0
"K435","Google - US","43000000013072517","rome airlines","Broad","Western Europe Destinations","Rome","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,14,18.87499985,1.348214275,1201,1.16569525395504,2.9910074937552,0,0,0,18.87499985,0
"K435","Google - US","43000000014119779","rome fare","Broad","Geo Targeted Houston","Houston to Rome Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,7,18.94999995,2.70714285,60,11.6666666666667,1.1665,0,0,0,18.94999995,0
"K435","Google - US","43000000013071246","european flight","Broad","Western Europe Destinations","Europe","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,10,18.9625,1.89625,281,3.55871886120996,1.32597864768683,0,0,0,18.9625,0
"K435","Google - US","43000000005278821","england travel","Broad","Google_Yearlong 2006","Google|England","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,8,19.025,2.378125,375,2.13333333333333,1.61226666666667,0,0,0,19.025,0
"K435","Google - US","43000000014117444","paris cheap airfare","Broad","Geo Targeted Los Angeles","Los Angeles to Paris Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,7,19.1124999625,2.7303571375,22,31.8181818181818,1.18181818181818,0,0,0,19.1124999625,0
"K435","Google - US","43000000014127489","paris airfare","Broad","Geo Targeted Boston","Boston to Paris Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,9,19.1624999625,2.1291666625,88,10.2272727272727,2.07727272727273,0,0,0,19.1624999625,0
"K435","Google - US","43000000005278687","overseas flights","Broad","Google_Yearlong 2006","Google|Overseas","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,7,19.187499975,2.741071425,207,3.38164251207729,2.37536231884058,0,0,0,19.187499975,0
"K435","Google - US","43000000014117761","paris tickets","Broad","Geo Targeted Los Angeles","Los Angeles to Paris Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,5,19.1875,3.8375,372,1.34408602150538,1.5747311827957,0,0,0,19.1875,0
"K435","Google - US","43000000014117835","paris airline","Broad","Geo Targeted Los Angeles","Los Angeles to Paris Sale","uncategorized","Position 5-10 Bid Strategy","Unassigned","Paused",6.25,8,19.3125,2.4140625,124,6.45161290322581,1.22346774193548,0,0,0,19.3125,0
"K435","Google - US","43000000013072170","greece airfares","Broad","Western Europe Destinations","Greece","uncategorized","Position 5-10 Bid Strategy","Unassigned","Unavailable",6.25,9,19.3374999,2.1486111,194,4.63917525773196,4.42010309278351,0,0,0,19.3374999,0
